Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W
176407,5,0.016,0.002,0.000002,0
176457,4,0.013,0.001,0.000001,0
176507,8,0.026,0.003,0.000003,0
176557,7,0.023,0.002,0.000002,0
176607,6,0.019,0.002,0.000002,0
176657,4,0.013,0.001,0.000001,0
176707,9,0.029,0.003,0.000003,0
176757,7,0.023,0.002,0.000002,0
176807,5,0.016,0.002,0.000002,0
176857,3,0.01,0.001,0.000001,0
176907,7,0.023,0.002,0.000002,0
176957,5,0.016,0.002,0.000002,0
177007,5,0.016,0.002,0.000002,0
177065,4,0.013,0.001,0.000001,0
177115,8,0.026,0.003,0.000003,0
177165,3,0.01,0.001,0.000001,0
177215,10,0.032,0.003,0.000003,0
177265,4,0.013,0.001,0.000001,0
177315,4,0.013,0.001,0.000001,0
177365,11,0.035,0.004,0.000003,0
177415,3,0.01,0.001,0.000001,0
177465,8,0.026,0.003,0.000003,0
177515,4,0.013,0.001,0.000001,0
177565,6,0.019,0.002,0.000002,0
177615,7,0.023,0.002,0.000002,0
177665,3,0.01,0.001,0.000001,0
177723,4,0.013,0.001,0.000001,0
177773,12,0.039,0.004,0.000004,0
177823,1,0.003,0,0,0
177873,6,0.019,0.002,0.000002,0
177923,7,0.023,0.002,0.000002,0
177973,4,0.013,0.001,0.000001,0
178023,7,0.023,0.002,0.000002,0
178073,3,0.01,0.001,0.000001,0
178123,12,0.039,0.004,0.000004,0
178173,4,0.013,0.001,0.000001,0
178223,7,0.023,0.002,0.000002,0
178273,8,0.026,0.003,0.000003,0
178331,7,0.023,0.002,0.000002,0
178381,7,0.023,0.002,0.000002,0
178431,5,0.016,0.002,0.000002,0
178481,0,0,0,0,0
178531,12,0.039,0.004,0.000004,0
178581,4,0.013,0.001,0.000001,0
178631,6,0.019,0.002,0.000002,0
178681,10,0.032,0.003,0.000003,0
178731,7,0.023,0.002,0.000002,0
178781,6,0.019,0.002,0.000002,0
178831,4,0.013,0.001,0.000001,0
178881,12,0.039,0.004,0.000004,0
178931,4,0.013,0.001,0.000001,0
178989,3,0.01,0.001,0.000001,0
179039,5,0.016,0.002,0.000002,0
179089,4,0.013,0.001,0.000001,0
179139,7,0.023,0.002,0.000002,0
179189,8,0.026,0.003,0.000003,0
179239,4,0.013,0.001,0.000001,0
179289,2,0.006,0.001,0.000001,0
179339,8,0.026,0.003,0.000003,0
179389,4,0.013,0.001,0.000001,0
179439,7,0.023,0.002,0.000002,0
179489,4,0.013,0.001,0.000001,0
179539,12,0.039,0.004,0.000004,0
179589,5,0.016,0.002,0.000002,0
179647,4,0.013,0.001,0.000001,0
179697,7,0.023,0.002,0.000002,0
179747,2,0.006,0.001,0.000001,0
179797,13,0.042,0.004,0.000004,0
179847,5,0.016,0.002,0.000002,0
179897,8,0.026,0.003,0.000003,0
179954,5,0.016,0.002,0.000002,0
180004,4,0.013,0.001,0.000001,0
180054,12,0.039,0.004,0.000004,0
180104,0,0,0,0,0
180154,8,0.026,0.003,0.000003,0
180204,2,0.006,0.001,0.000001,0
180254,8,0.026,0.003,0.000003,0
180312,9,0.029,0.003,0.000003,0
180362,6,0.019,0.002,0.000002,0
180457,7,0.023,0.002,0.000002,0
180507,4,0.013,0.001,0.000001,0
180557,11,0.035,0.004,0.000003,0
180607,4,0.013,0.001,0.000001,0
180657,6,0.019,0.002,0.000002,0
180707,4,0.013,0.001,0.000001,0
180757,7,0.023,0.002,0.000002,0
180807,11,0.035,0.004,0.000003,0
180857,4,0.013,0.001,0.000001,0
180907,7,0.023,0.002,0.000002,0
180965,4,0.013,0.001,0.000001,0
181015,6,0.019,0.002,0.000002,0
181065,4,0.013,0.001,0.000001,0
181115,12,0.039,0.004,0.000004,0
181165,4,0.013,0.001,0.000001,0
181215,8,0.026,0.003,0.000003,0
181265,4,0.013,0.001,0.000001,0
181315,12,0.039,0.004,0.000004,0
181365,4,0.013,0.001,0.000001,0
181415,7,0.023,0.002,0.000002,0
181465,3,0.01,0.001,0.000001,0
181515,10,0.032,0.003,0.000003,0
181565,5,0.016,0.002,0.000002,0
181623,10,0.032,0.003,0.000003,0
181673,4,0.013,0.001,0.000001,0
181723,4,0.013,0.001,0.000001,0
181773,9,0.029,0.003,0.000003,0
181823,3,0.01,0.001,0.000001,0
181873,6,0.019,0.002,0.000002,0
181923,2,0.006,0.001,0.000001,0
181973,12,0.039,0.004,0.000004,0
182023,3,0.01,0.001,0.000001,0
182073,6,0.019,0.002,0.000002,0
182123,11,0.035,0.004,0.000003,0
182173,4,0.013,0.001,0.000001,0
182223,4,0.013,0.001,0.000001,0
182281,4,0.013,0.001,0.000001,0
182331,13,0.042,0.004,0.000004,0
182381,6,0.019,0.002,0.000002,0
182431,2,0.006,0.001,0.000001,0
182481,5,0.016,0.002,0.000002,0
182531,8,0.026,0.003,0.000003,0
182581,10,0.032,0.003,0.000003,0
182631,4,0.013,0.001,0.000001,0
182681,7,0.023,0.002,0.000002,0
182731,8,0.026,0.003,0.000003,0
182781,4,0.013,0.001,0.000001,0
182831,7,0.023,0.002,0.000002,0
182881,3,0.01,0.001,0.000001,0
182938,6,0.019,0.002,0.000002,0
182988,12,0.039,0.004,0.000004,0
183038,4,0.013,0.001,0.000001,0
183088,4,0.013,0.001,0.000001,0
183138,12,0.039,0.004,0.000004,0
183188,5,0.016,0.002,0.000002,0
183238,3,0.01,0.001,0.000001,0
183288,7,0.023,0.002,0.000002,0
183338,7,0.023,0.002,0.000002,0
183388,12,0.039,0.004,0.000004,0
183438,5,0.016,0.002,0.000002,0
183488,6,0.019,0.002,0.000002,0
183544,4,0.013,0.001,0.000001,0
183594,3,0.01,0.001,0.000001,0
183644,6,0.019,0.002,0.000002,0
183694,4,0.013,0.001,0.000001,0
183744,10,0.032,0.003,0.000003,0
183794,5,0.016,0.002,0.000002,0
183844,10,0.032,0.003,0.000003,0
183894,8,0.026,0.003,0.000003,0
183944,13,0.042,0.004,0.000004,0
183994,2,0.006,0.001,0.000001,0
184044,1,0.003,0,0,0
184094,14,0.045,0.004,0.000004,0
184144,3,0.01,0.001,0.000001,0
184202,6,0.019,0.002,0.000002,0
184252,8,0.026,0.003,0.000003,0
184302,6,0.019,0.002,0.000002,0
184352,7,0.023,0.002,0.000002,0
184402,4,0.013,0.001,0.000001,0
184452,15,0.048,0.005,0.000005,0
184502,14,0.045,0.004,0.000004,0
184552,7,0.023,0.002,0.000002,0
184602,3,0.01,0.001,0.000001,0
184652,4,0.013,0.001,0.000001,0
184702,4,0.013,0.001,0.000001,0
184752,1,0.003,0,0,0
184802,6,0.019,0.002,0.000002,0
184860,7,0.023,0.002,0.000002,0
184910,8,0.026,0.003,0.000003,0
184960,9,0.029,0.003,0.000003,0
185010,10,0.032,0.003,0.000003,0
185104,16,0.052,0.005,0.000005,0
185154,16,0.052,0.005,0.000005,0
185204,16,0.052,0.005,0.000005,0
185254,9,0.029,0.003,0.000003,0
185304,3,0.01,0.001,0.000001,0
185354,4,0.013,0.001,0.000001,0
185404,8,0.026,0.003,0.000003,0
185454,11,0.035,0.004,0.000003,0
185513,11,0.035,0.004,0.000003,0
185563,3,0.01,0.001,0.000001,0
185613,7,0.023,0.002,0.000002,0
185663,17,0.055,0.005,0.000005,0
185713,5,0.016,0.002,0.000002,0
185763,2,0.006,0.001,0.000001,0
185813,11,0.035,0.004,0.000003,0
185863,2,0.006,0.001,0.000001,0
185913,11,0.035,0.004,0.000003,0
185963,17,0.055,0.005,0.000005,0
186013,3,0.01,0.001,0.000001,0
186063,12,0.039,0.004,0.000004,0
186113,4,0.013,0.001,0.000001,0
186179,1,0.003,0,0,0
186229,17,0.055,0.005,0.000005,0
186279,4,0.013,0.001,0.000001,0
186329,12,0.039,0.004,0.000004,0
186379,5,0.016,0.002,0.000002,0
186429,12,0.039,0.004,0.000004,0
186479,12,0.039,0.004,0.000004,0
186529,4,0.013,0.001,0.000001,0
186579,9,0.029,0.003,0.000003,0
186629,14,0.045,0.004,0.000004,0
186679,15,0.048,0.005,0.000005,0
186729,6,0.019,0.002,0.000002,0
186779,6,0.019,0.002,0.000002,0
186838,4,0.013,0.001,0.000001,0
186888,4,0.013,0.001,0.000001,0
186938,5,0.016,0.002,0.000002,0
186988,3,0.01,0.001,0.000001,0
187038,4,0.013,0.001,0.000001,0
187088,4,0.013,0.001,0.000001,0
187138,6,0.019,0.002,0.000002,0
187188,13,0.042,0.004,0.000004,0
187245,4,0.013,0.001,0.000001,0
187295,3,0.01,0.001,0.000001,0
187345,5,0.016,0.002,0.000002,0
187395,17,0.055,0.005,0.000005,0
187453,12,0.039,0.004,0.000004,0
187503,6,0.019,0.002,0.000002,0
187553,12,0.039,0.004,0.000004,0
187603,10,0.032,0.003,0.000003,0
187653,4,0.013,0.001,0.000001,0
187703,15,0.048,0.005,0.000005,0
187753,13,0.042,0.004,0.000004,0
187803,5,0.016,0.002,0.000002,0
187853,19,0.061,0.006,0.000006,0
187903,3,0.01,0.001,0.000001,0
187953,13,0.042,0.004,0.000004,0
188003,4,0.013,0.001,0.000001,0
188053,19,0.061,0.006,0.000006,0
188111,15,0.048,0.005,0.000005,0
188161,3,0.01,0.001,0.000001,0
188211,6,0.019,0.002,0.000002,0
188261,11,0.035,0.004,0.000003,0
188311,16,0.052,0.005,0.000005,0
188361,14,0.045,0.004,0.000004,0
188411,14,0.045,0.004,0.000004,0
188461,14,0.045,0.004,0.000004,0
188511,14,0.045,0.004,0.000004,0
188561,14,0.045,0.004,0.000004,0
188611,14,0.045,0.004,0.000004,0
188661,4,0.013,0.001,0.000001,0
188711,4,0.013,0.001,0.000001,0
188769,14,0.045,0.004,0.000004,0
188819,22,0.071,0.007,0.000007,0
188869,10,0.032,0.003,0.000003,0
188919,3,0.01,0.001,0.000001,0
188969,14,0.045,0.004,0.000004,0
189019,13,0.042,0.004,0.000004,0
189069,3,0.01,0.001,0.000001,0
189119,20,0.065,0.006,0.000006,0
189169,20,0.065,0.006,0.000006,0
189219,7,0.023,0.002,0.000002,0
189269,16,0.052,0.005,0.000005,0
189319,4,0.013,0.001,0.000001,0
189378,12,0.039,0.004,0.000004,0
189428,15,0.048,0.005,0.000005,0
189478,5,0.016,0.002,0.000002,0
189528,21,0.068,0.007,0.000007,0
189578,16,0.052,0.005,0.000005,0
189628,10,0.032,0.003,0.000003,0
189678,2,0.006,0.001,0.000001,0
189773,10,0.032,0.003,0.000003,0
189823,4,0.013,0.001,0.000001,0
189873,1,0.003,0,0,0
189923,3,0.01,0.001,0.000001,0
189973,6,0.019,0.002,0.000002,0
190023,18,0.058,0.006,0.000006,0
190082,3,0.01,0.001,0.000001,0
190132,4,0.013,0.001,0.000001,0
190182,20,0.065,0.006,0.000006,0
190232,17,0.055,0.005,0.000005,0
190282,3,0.01,0.001,0.000001,0
190332,23,0.074,0.007,0.000007,0
190382,11,0.035,0.004,0.000003,0
190432,8,0.026,0.003,0.000003,0
190482,23,0.074,0.007,0.000007,0
190532,9,0.029,0.003,0.000003,0
190582,17,0.055,0.005,0.000005,0
190632,7,0.023,0.002,0.000002,0
190691,5,0.016,0.002,0.000002,0
190741,25,0.081,0.008,0.000008,0
190791,15,0.048,0.005,0.000005,0
190841,8,0.026,0.003,0.000003,0
190891,18,0.058,0.006,0.000006,0
190941,4,0.013,0.001,0.000001,0
190991,24,0.077,0.008,0.000008,0
191041,21,0.068,0.007,0.000007,0
191091,6,0.019,0.002,0.000002,0
191141,16,0.052,0.005,0.000005,0
191191,4,0.013,0.001,0.000001,0
191241,26,0.084,0.008,0.000008,0
191291,2,0.006,0.001,0.000001,0
191349,4,0.013,0.001,0.000001,0
191399,18,0.058,0.006,0.000006,0
191449,2,0.006,0.001,0.000001,0
191499,25,0.081,0.008,0.000008,0
191549,4,0.013,0.001,0.000001,0
191599,18,0.058,0.006,0.000006,0
191649,2,0.006,0.001,0.000001,0
191699,25,0.081,0.008,0.000008,0
191749,15,0.048,0.005,0.000005,0
191799,17,0.055,0.005,0.000005,0
191849,4,0.013,0.001,0.000001,0
191899,24,0.077,0.008,0.000008,0
191949,3,0.01,0.001,0.000001,0
192007,11,0.035,0.004,0.000003,0
192057,16,0.052,0.005,0.000005,0
192107,2,0.006,0.001,0.000001,0
192157,25,0.081,0.008,0.000008,0
192207,20,0.065,0.006,0.000006,0
192257,5,0.016,0.002,0.000002,0
192314,15,0.048,0.005,0.000005,0
192364,19,0.061,0.006,0.000006,0
192414,11,0.035,0.004,0.000003,0
192464,4,0.013,0.001,0.000001,0
192514,4,0.013,0.001,0.000001,0
192564,23,0.074,0.007,0.000007,0
192623,5,0.016,0.002,0.000002,0
192673,25,0.081,0.008,0.000008,0
192723,26,0.084,0.008,0.000008,0
192773,9,0.029,0.003,0.000003,0
192823,4,0.013,0.001,0.000001,0
192873,16,0.052,0.005,0.000005,0
192923,17,0.055,0.005,0.000005,0
192973,5,0.016,0.002,0.000002,0
193023,24,0.077,0.008,0.000008,0
193073,23,0.074,0.007,0.000007,0
193123,2,0.006,0.001,0.000001,0
193173,3,0.01,0.001,0.000001,0
193223,14,0.045,0.004,0.000004,0
193281,11,0.035,0.004,0.000003,0
193331,18,0.058,0.006,0.000006,0
193381,18,0.058,0.006,0.000006,0
193431,15,0.048,0.005,0.000005,0
193481,8,0.026,0.003,0.000003,0
193531,5,0.016,0.002,0.000002,0
193581,4,0.013,0.001,0.000001,0
193631,5,0.016,0.002,0.000002,0
193681,10,0.032,0.003,0.000003,0
193731,21,0.068,0.007,0.000007,0
193781,26,0.084,0.008,0.000008,0
193831,26,0.084,0.008,0.000008,0
193881,27,0.087,0.009,0.000009,0
193939,28,0.09,0.009,0.000009,0
193989,20,0.065,0.006,0.000006,0
194039,4,0.013,0.001,0.000001,0
194089,6,0.019,0.002,0.000002,0
194139,18,0.058,0.006,0.000006,0
194189,16,0.052,0.005,0.000005,0
194239,5,0.016,0.002,0.000002,0
194289,20,0.065,0.006,0.000006,0
194339,24,0.077,0.008,0.000008,0
194434,25,0.081,0.008,0.000008,0
194484,8,0.026,0.003,0.000003,0
194534,3,0.01,0.001,0.000001,0
194592,2,0.006,0.001,0.000001,0
194642,10,0.032,0.003,0.000003,0
194692,18,0.058,0.006,0.000006,0
194742,17,0.055,0.005,0.000005,0
194792,4,0.013,0.001,0.000001,0
194842,4,0.013,0.001,0.000001,0
194892,27,0.087,0.009,0.000009,0
194942,24,0.077,0.008,0.000008,0
194992,5,0.016,0.002,0.000002,0
195042,11,0.035,0.004,0.000003,0
195092,18,0.058,0.006,0.000006,0
195142,4,0.013,0.001,0.000001,0
195192,13,0.042,0.004,0.000004,0
195250,23,0.074,0.007,0.000007,0
195300,26,0.084,0.008,0.000008,0
195350,5,0.016,0.002,0.000002,0
195400,9,0.029,0.003,0.000003,0
195450,19,0.061,0.006,0.000006,0
195500,14,0.045,0.004,0.000004,0
195550,0,0,0,0,0
195600,26,0.084,0.008,0.000008,0
195650,24,0.077,0.008,0.000008,0
195700,4,0.013,0.001,0.000001,0
195750,4,0.013,0.001,0.000001,0
195800,18,0.058,0.006,0.000006,0
195858,18,0.058,0.006,0.000006,0
195908,18,0.058,0.006,0.000006,0
195958,15,0.048,0.005,0.000005,0
196008,2,0.006,0.001,0.000001,0
196058,4,0.013,0.001,0.000001,0
196108,14,0.045,0.004,0.000004,0
196158,26,0.084,0.008,0.000008,0
196208,25,0.081,0.008,0.000008,0
196258,16,0.052,0.005,0.000005,0
196308,4,0.013,0.001,0.000001,0
196358,3,0.01,0.001,0.000001,0
196408,9,0.029,0.003,0.000003,0
196458,16,0.052,0.005,0.000005,0
196516,7,0.023,0.002,0.000002,0
196566,14,0.045,0.004,0.000004,0
196616,18,0.058,0.006,0.000006,0
196666,20,0.065,0.006,0.000006,0
196716,18,0.058,0.006,0.000006,0
196766,16,0.052,0.005,0.000005,0
196816,14,0.045,0.004,0.000004,0
196866,12,0.039,0.004,0.000004,0
196916,9,0.029,0.003,0.000003,0
196966,5,0.016,0.002,0.000002,0
197016,4,0.013,0.001,0.000001,0
197066,4,0.013,0.001,0.000001,0
197116,6,0.019,0.002,0.000002,0
197174,18,0.058,0.006,0.000006,0
197224,18,0.058,0.006,0.000006,0
197274,18,0.058,0.006,0.000006,0
197324,16,0.052,0.005,0.000005,0
197374,16,0.052,0.005,0.000005,0
197424,13,0.042,0.004,0.000004,0
197474,16,0.052,0.005,0.000005,0
197524,17,0.055,0.005,0.000005,0
197574,18,0.058,0.006,0.000006,0
197624,19,0.061,0.006,0.000006,0
197674,19,0.061,0.006,0.000006,0
197724,19,0.061,0.006,0.000006,0
197782,10,0.032,0.003,0.000003,0
197832,9,0.029,0.003,0.000003,0
197882,7,0.023,0.002,0.000002,0
197932,9,0.029,0.003,0.000003,0
197982,9,0.029,0.003,0.000003,0
198032,11,0.035,0.004,0.000003,0
198082,12,0.039,0.004,0.000004,0
198132,15,0.048,0.005,0.000005,0
198182,16,0.052,0.005,0.000005,0
198232,16,0.052,0.005,0.000005,0
198282,14,0.045,0.004,0.000004,0
198332,12,0.039,0.004,0.000004,0
198382,12,0.039,0.004,0.000004,0
198440,4,0.013,0.001,0.000001,0
198497,2,0.006,0.001,0.000001,0
198547,6,0.019,0.002,0.000002,0
198597,14,0.045,0.004,0.000004,0
198647,21,0.068,0.007,0.000007,0
198697,26,0.084,0.008,0.000008,0
198747,27,0.087,0.009,0.000009,0
198797,29,0.094,0.009,0.000009,0
198847,26,0.084,0.008,0.000008,0
198897,22,0.071,0.007,0.000007,0
198947,14,0.045,0.004,0.000004,0
198997,3,0.01,0.001,0.000001,0
199100,6,0.019,0.002,0.000002,0
199150,4,0.013,0.001,0.000001,0
199200,4,0.013,0.001,0.000001,0
199250,9,0.029,0.003,0.000003,0
199300,19,0.061,0.006,0.000006,0
199350,25,0.081,0.008,0.000008,0
199400,29,0.094,0.009,0.000009,0
199450,29,0.094,0.009,0.000009,0
199500,25,0.081,0.008,0.000008,0
199550,17,0.055,0.005,0.000005,0
199600,4,0.013,0.001,0.000001,0
199650,5,0.016,0.002,0.000002,0
199700,13,0.042,0.004,0.000004,0
199758,17,0.055,0.005,0.000005,0
199808,6,0.019,0.002,0.000002,0
199858,4,0.013,0.001,0.000001,0
199908,15,0.048,0.005,0.000005,0
199958,25,0.081,0.008,0.000008,0
200008,27,0.087,0.009,0.000009,0
200058,27,0.087,0.009,0.000009,0
200108,8,0.026,0.003,0.000003,0
200158,5,0.016,0.002,0.000002,0
200208,4,0.013,0.001,0.000001,0
200258,12,0.039,0.004,0.000004,0
200308,18,0.058,0.006,0.000006,0
200358,19,0.061,0.006,0.000006,0
200416,4,0.013,0.001,0.000001,0
200466,21,0.068,0.007,0.000007,0
200516,27,0.087,0.009,0.000009,0
200566,24,0.077,0.008,0.000008,0
200616,4,0.013,0.001,0.000001,0
200666,3,0.01,0.001,0.000001,0
200716,18,0.058,0.006,0.000006,0
200766,19,0.061,0.006,0.000006,0
200816,4,0.013,0.001,0.000001,0
200866,6,0.019,0.002,0.000002,0
200916,26,0.084,0.008,0.000008,0
200966,28,0.09,0.009,0.000009,0
201024,12,0.039,0.004,0.000004,0
201074,18,0.058,0.006,0.000006,0
201124,10,0.032,0.003,0.000003,0
201174,4,0.013,0.001,0.000001,0
201224,26,0.084,0.008,0.000008,0
201274,26,0.084,0.008,0.000008,0
201324,3,0.01,0.001,0.000001,0
201374,15,0.048,0.005,0.000005,0
201424,21,0.068,0.007,0.000007,0
201474,3,0.01,0.001,0.000001,0
201524,16,0.052,0.005,0.000005,0
201574,28,0.09,0.009,0.000009,0
201624,18,0.058,0.006,0.000006,0
201682,17,0.055,0.005,0.000005,0
201732,20,0.065,0.006,0.000006,0
201782,16,0.052,0.005,0.000005,0
201832,4,0.013,0.001,0.000001,0
201882,3,0.01,0.001,0.000001,0
201932,19,0.061,0.006,0.000006,0
201982,28,0.09,0.009,0.000009,0
202032,26,0.084,0.008,0.000008,0
202082,4,0.013,0.001,0.000001,0
202132,4,0.013,0.001,0.000001,0
202182,18,0.058,0.006,0.000006,0
202232,19,0.061,0.006,0.000006,0
202290,3,0.01,0.001,0.000001,0
202340,4,0.013,0.001,0.000001,0
202390,10,0.032,0.003,0.000003,0
202440,21,0.068,0.007,0.000007,0
202490,26,0.084,0.008,0.000008,0
202540,29,0.094,0.009,0.000009,0
202590,23,0.074,0.007,0.000007,0
202640,4,0.013,0.001,0.000001,0
202690,5,0.016,0.002,0.000002,0
202740,19,0.061,0.006,0.000006,0
202790,17,0.055,0.005,0.000005,0
202840,5,0.016,0.002,0.000002,0
202890,22,0.071,0.007,0.000007,0
202948,3,0.01,0.001,0.000001,0
202998,4,0.013,0.001,0.000001,0
203048,15,0.048,0.005,0.000005,0
203098,20,0.065,0.006,0.000006,0
203148,5,0.016,0.002,0.000002,0
203198,15,0.048,0.005,0.000005,0
203248,28,0.09,0.009,0.000009,0
203298,4,0.013,0.001,0.000001,0
203348,19,0.061,0.006,0.000006,0
203398,11,0.035,0.004,0.000003,0
203448,4,0.013,0.001,0.000001,0
203498,22,0.071,0.007,0.000007,0
203548,28,0.09,0.009,0.000009,0
203594,19,0.061,0.006,0.000006,0
203644,2,0.006,0.001,0.000001,0
203694,4,0.013,0.001,0.000001,0
203789,3,0.01,0.001,0.000001,0
203839,18,0.058,0.006,0.000006,0
203889,19,0.061,0.006,0.000006,0
203939,16,0.052,0.005,0.000005,0
203989,4,0.013,0.001,0.000001,0
204039,4,0.013,0.001,0.000001,0
204089,20,0.065,0.006,0.000006,0
204139,25,0.081,0.008,0.000008,0
204189,27,0.087,0.009,0.000009,0
204264,18,0.058,0.006,0.000006,0
204314,18,0.058,0.006,0.000006,0
204364,21,0.068,0.007,0.000007,0
204414,19,0.061,0.006,0.000006,0
204464,19,0.061,0.006,0.000006,0
204514,19,0.061,0.006,0.000006,0
204564,18,0.058,0.006,0.000006,0
204614,16,0.052,0.005,0.000005,0
204664,13,0.042,0.004,0.000004,0
204721,6,0.019,0.002,0.000002,0
204771,4,0.013,0.001,0.000001,0
204821,4,0.013,0.001,0.000001,0
204871,4,0.013,0.001,0.000001,0
204929,29,0.094,0.009,0.000009,0
204979,27,0.087,0.009,0.000009,0
205029,14,0.045,0.004,0.000004,0
205079,5,0.016,0.002,0.000002,0
205129,13,0.042,0.004,0.000004,0
205179,19,0.061,0.006,0.000006,0
205229,7,0.023,0.002,0.000002,0
205279,5,0.016,0.002,0.000002,0
205329,26,0.084,0.008,0.000008,0
205379,27,0.087,0.009,0.000009,0
205429,4,0.013,0.001,0.000001,0
205479,8,0.026,0.003,0.000003,0
205538,3,0.01,0.001,0.000001,0
205588,27,0.087,0.009,0.000009,0
205638,22,0.071,0.007,0.000007,0
205688,3,0.01,0.001,0.000001,0
205738,19,0.061,0.006,0.000006,0
205788,18,0.058,0.006,0.000006,0
205838,3,0.01,0.001,0.000001,0
205888,27,0.087,0.009,0.000009,0
205938,9,0.029,0.003,0.000003,0
205988,12,0.039,0.004,0.000004,0
206038,19,0.061,0.006,0.000006,0
206088,7,0.023,0.002,0.000002,0
206138,4,0.013,0.001,0.000001,0
206196,27,0.087,0.009,0.000009,0
206246,3,0.01,0.001,0.000001,0
206296,16,0.052,0.005,0.000005,0
206346,20,0.065,0.006,0.000006,0
206396,6,0.019,0.002,0.000002,0
206446,28,0.09,0.009,0.000009,0
206496,5,0.016,0.002,0.000002,0
206546,20,0.065,0.006,0.000006,0
206596,4,0.013,0.001,0.000001,0
206646,27,0.087,0.009,0.000009,0
206696,4,0.013,0.001,0.000001,0
206746,21,0.068,0.007,0.000007,0
206796,10,0.032,0.003,0.000003,0
206855,27,0.087,0.009,0.000009,0
206905,3,0.01,0.001,0.000001,0
206955,16,0.052,0.005,0.000005,0
207005,16,0.052,0.005,0.000005,0
207055,6,0.019,0.002,0.000002,0
207105,30,0.097,0.01,0.000009,0
207155,3,0.01,0.001,0.000001,0
207205,19,0.061,0.006,0.000006,0
207255,3,0.01,0.001,0.000001,0
207305,28,0.09,0.009,0.000009,0
207355,5,0.016,0.002,0.000002,0
207405,19,0.061,0.006,0.000006,0
207464,27,0.087,0.009,0.000009,0
207514,3,0.01,0.001,0.000001,0
207564,22,0.071,0.007,0.000007,0
207614,4,0.013,0.001,0.000001,0
207664,28,0.09,0.009,0.000009,0
207714,6,0.019,0.002,0.000002,0
207764,19,0.061,0.006,0.000006,0
207814,19,0.061,0.006,0.000006,0
207864,15,0.048,0.005,0.000005,0
207914,15,0.048,0.005,0.000005,0
207964,6,0.019,0.002,0.000002,0
208014,27,0.087,0.009,0.000009,0
208064,3,0.01,0.001,0.000001,0
208123,4,0.013,0.001,0.000001,0
208173,28,0.09,0.009,0.000009,0
208223,4,0.013,0.001,0.000001,0
208273,22,0.071,0.007,0.000007,0
208323,8,0.026,0.003,0.000003,0
208373,27,0.087,0.009,0.000009,0
208483,26,0.084,0.008,0.000008,0
208566,28,0.09,0.009,0.000009,0
208650,4,0.013,0.001,0.000001,0
208722,4,0.013,0.001,0.000001,0
208772,28,0.09,0.009,0.000009,0
208822,4,0.013,0.001,0.000001,0
208880,18,0.058,0.006,0.000006,0
208930,11,0.035,0.004,0.000003,0
208980,29,0.094,0.009,0.000009,0
209030,6,0.019,0.002,0.000002,0
209080,19,0.061,0.006,0.000006,0
209130,9,0.029,0.003,0.000003,0
209180,25,0.081,0.008,0.000008,0
209230,6,0.019,0.002,0.000002,0
209280,18,0.058,0.006,0.000006,0
209330,5,0.016,0.002,0.000002,0
209380,27,0.087,0.009,0.000009,0
209430,4,0.013,0.001,0.000001,0
209480,20,0.065,0.006,0.000006,0
209538,23,0.074,0.007,0.000007,0
209588,12,0.039,0.004,0.000004,0
209638,14,0.045,0.004,0.000004,0
209688,18,0.058,0.006,0.000006,0
209738,4,0.013,0.001,0.000001,0
209788,26,0.084,0.008,0.000008,0
209838,8,0.026,0.003,0.000003,0
209888,16,0.052,0.005,0.000005,0
209938,16,0.052,0.005,0.000005,0
209988,16,0.052,0.005,0.000005,0
210038,23,0.074,0.007,0.000007,0
210088,14,0.045,0.004,0.000004,0
210138,10,0.032,0.003,0.000003,0
210197,4,0.013,0.001,0.000001,0
210247,21,0.068,0.007,0.000007,0
210297,12,0.039,0.004,0.000004,0
210347,16,0.052,0.005,0.000005,0
210397,20,0.065,0.006,0.000006,0
210447,4,0.013,0.001,0.000001,0
210497,26,0.084,0.008,0.000008,0
210547,16,0.052,0.005,0.000005,0
210597,1,0.003,0,0,0
210647,23,0.074,0.007,0.000007,0
210697,20,0.065,0.006,0.000006,0
210747,13,0.042,0.004,0.000004,0
210806,21,0.068,0.007,0.000007,0
210856,24,0.077,0.008,0.000008,0
210906,3,0.01,0.001,0.000001,0
210956,16,0.052,0.005,0.000005,0
211013,28,0.09,0.009,0.000009,0
211063,2,0.006,0.001,0.000001,0
211113,15,0.048,0.005,0.000005,0
211163,28,0.09,0.009,0.000009,0
211213,1,0.003,0,0,0
211263,10,0.032,0.003,0.000003,0
211313,29,0.094,0.009,0.000009,0
211363,8,0.026,0.003,0.000003,0
211413,3,0.01,0.001,0.000001,0
211471,6,0.019,0.002,0.000002,0
211521,21,0.068,0.007,0.000007,0
211571,23,0.074,0.007,0.000007,0
211621,4,0.013,0.001,0.000001,0
211671,15,0.048,0.005,0.000005,0
211721,29,0.094,0.009,0.000009,0
211771,14,0.045,0.004,0.000004,0
211821,3,0.01,0.001,0.000001,0
211871,15,0.048,0.005,0.000005,0
211921,21,0.068,0.007,0.000007,0
211971,27,0.087,0.009,0.000009,0
212021,7,0.023,0.002,0.000002,0
212079,24,0.077,0.008,0.000008,0
212129,4,0.013,0.001,0.000001,0
212179,3,0.01,0.001,0.000001,0
212229,22,0.071,0.007,0.000007,0
212279,21,0.068,0.007,0.000007,0
212329,26,0.084,0.008,0.000008,0
