Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W
287755,4,0.013,0.001,0.000001,0
287805,4,0.013,0.001,0.000001,0
287855,6,0.019,0.002,0.000002,0
287913,4,0.013,0.001,0.000001,0
287963,4,0.013,0.001,0.000001,0
288013,4,0.013,0.001,0.000001,0
288063,3,0.01,0.001,0.000001,0
288113,4,0.013,0.001,0.000001,0
288163,4,0.013,0.001,0.000001,0
288213,4,0.013,0.001,0.000001,0
288263,4,0.013,0.001,0.000001,0
288313,3,0.01,0.001,0.000001,0
288363,4,0.013,0.001,0.000001,0
288413,4,0.013,0.001,0.000001,0
288463,3,0.01,0.001,0.000001,0
288521,4,0.013,0.001,0.000001,0
288571,4,0.013,0.001,0.000001,0
288621,6,0.019,0.002,0.000002,0
288671,4,0.013,0.001,0.000001,0
288721,4,0.013,0.001,0.000001,0
288771,4,0.013,0.001,0.000001,0
288821,4,0.013,0.001,0.000001,0
288871,4,0.013,0.001,0.000001,0
288921,4,0.013,0.001,0.000001,0
288971,3,0.01,0.001,0.000001,0
289021,6,0.019,0.002,0.000002,0
289071,6,0.019,0.002,0.000002,0
289121,3,0.01,0.001,0.000001,0
289179,4,0.013,0.001,0.000001,0
289229,6,0.019,0.002,0.000002,0
289279,4,0.013,0.001,0.000001,0
289329,4,0.013,0.001,0.000001,0
289379,4,0.013,0.001,0.000001,0
289429,4,0.013,0.001,0.000001,0
289479,4,0.013,0.001,0.000001,0
289529,6,0.019,0.002,0.000002,0
289579,6,0.019,0.002,0.000002,0
289629,6,0.019,0.002,0.000002,0
289679,4,0.013,0.001,0.000001,0
289729,4,0.013,0.001,0.000001,0
289779,4,0.013,0.001,0.000001,0
289837,4,0.013,0.001,0.000001,0
289887,4,0.013,0.001,0.000001,0
289937,6,0.019,0.002,0.000002,0
289987,4,0.013,0.001,0.000001,0
290037,4,0.013,0.001,0.000001,0
290087,4,0.013,0.001,0.000001,0
290137,4,0.013,0.001,0.000001,0
290187,4,0.013,0.001,0.000001,0
290237,4,0.013,0.001,0.000001,0
290287,4,0.013,0.001,0.000001,0
290381,6,0.019,0.002,0.000002,0
290431,4,0.013,0.001,0.000001,0
290481,6,0.019,0.002,0.000002,0
290539,5,0.016,0.002,0.000002,0
290589,3,0.01,0.001,0.000001,0
290639,4,0.013,0.001,0.000001,0
290689,4,0.013,0.001,0.000001,0
290739,4,0.013,0.001,0.000001,0
290789,4,0.013,0.001,0.000001,0
290839,4,0.013,0.001,0.000001,0
290889,4,0.013,0.001,0.000001,0
290939,4,0.013,0.001,0.000001,0
290989,4,0.013,0.001,0.000001,0
291039,6,0.019,0.002,0.000002,0
291089,4,0.013,0.001,0.000001,0
291139,4,0.013,0.001,0.000001,0
291197,4,0.013,0.001,0.000001,0
291247,4,0.013,0.001,0.000001,0
291297,4,0.013,0.001,0.000001,0
291347,4,0.013,0.001,0.000001,0
291397,1,0.003,0,0,0
291447,4,0.013,0.001,0.000001,0
291497,4,0.013,0.001,0.000001,0
291547,4,0.013,0.001,0.000001,0
291597,4,0.013,0.001,0.000001,0
291647,3,0.01,0.001,0.000001,0
291697,4,0.013,0.001,0.000001,0
291747,4,0.013,0.001,0.000001,0
291805,4,0.013,0.001,0.000001,0
291855,4,0.013,0.001,0.000001,0
291905,4,0.013,0.001,0.000001,0
291955,4,0.013,0.001,0.000001,0
292005,4,0.013,0.001,0.000001,0
292055,4,0.013,0.001,0.000001,0
292105,4,0.013,0.001,0.000001,0
292155,4,0.013,0.001,0.000001,0
292205,4,0.013,0.001,0.000001,0
292255,4,0.013,0.001,0.000001,0
292305,4,0.013,0.001,0.000001,0
292355,4,0.013,0.001,0.000001,0
292405,4,0.013,0.001,0.000001,0
292462,4,0.013,0.001,0.000001,0
292512,4,0.013,0.001,0.000001,0
292562,4,0.013,0.001,0.000001,0
292612,5,0.016,0.002,0.000002,0
292662,4,0.013,0.001,0.000001,0
292712,4,0.013,0.001,0.000001,0
292762,5,0.016,0.002,0.000002,0
292812,4,0.013,0.001,0.000001,0
292862,4,0.013,0.001,0.000001,0
292912,6,0.019,0.002,0.000002,0
292962,4,0.013,0.001,0.000001,0
293012,1,0.003,0,0,0
293062,4,0.013,0.001,0.000001,0
293139,4,0.013,0.001,0.000001,0
293189,4,0.013,0.001,0.000001,0
293239,4,0.013,0.001,0.000001,0
293296,4,0.013,0.001,0.000001,0
293346,5,0.016,0.002,0.000002,0
293396,2,0.006,0.001,0.000001,0
293446,3,0.01,0.001,0.000001,0
293496,6,0.019,0.002,0.000002,0
293546,6,0.019,0.002,0.000002,0
293596,6,0.019,0.002,0.000002,0
293646,4,0.013,0.001,0.000001,0
293696,4,0.013,0.001,0.000001,0
293746,4,0.013,0.001,0.000001,0
293804,4,0.013,0.001,0.000001,0
293854,6,0.019,0.002,0.000002,0
293904,3,0.01,0.001,0.000001,0
293954,4,0.013,0.001,0.000001,0
294004,4,0.013,0.001,0.000001,0
294054,4,0.013,0.001,0.000001,0
294104,4,0.013,0.001,0.000001,0
294154,4,0.013,0.001,0.000001,0
294204,4,0.013,0.001,0.000001,0
294254,4,0.013,0.001,0.000001,0
294304,3,0.01,0.001,0.000001,0
294354,3,0.01,0.001,0.000001,0
294404,4,0.013,0.001,0.000001,0
294463,4,0.013,0.001,0.000001,0
294513,4,0.013,0.001,0.000001,0
294563,6,0.019,0.002,0.000002,0
294613,4,0.013,0.001,0.000001,0
294663,3,0.01,0.001,0.000001,0
294713,4,0.013,0.001,0.000001,0
294763,4,0.013,0.001,0.000001,0
294813,4,0.013,0.001,0.000001,0
294863,4,0.013,0.001,0.000001,0
294913,4,0.013,0.001,0.000001,0
294963,5,0.016,0.002,0.000002,0
295058,4,0.013,0.001,0.000001,0
295117,4,0.013,0.001,0.000001,0
295167,4,0.013,0.001,0.000001,0
295217,4,0.013,0.001,0.000001,0
295267,4,0.013,0.001,0.000001,0
295317,4,0.013,0.001,0.000001,0
295367,4,0.013,0.001,0.000001,0
295417,4,0.013,0.001,0.000001,0
295467,6,0.019,0.002,0.000002,0
295517,4,0.013,0.001,0.000001,0
295567,4,0.013,0.001,0.000001,0
295617,4,0.013,0.001,0.000001,0
295667,4,0.013,0.001,0.000001,0
295717,6,0.019,0.002,0.000002,0
295776,4,0.013,0.001,0.000001,0
295826,4,0.013,0.001,0.000001,0
295876,4,0.013,0.001,0.000001,0
295926,6,0.019,0.002,0.000002,0
295976,4,0.013,0.001,0.000001,0
296026,4,0.013,0.001,0.000001,0
296076,1,0.003,0,0,0
296126,4,0.013,0.001,0.000001,0
296176,4,0.013,0.001,0.000001,0
296226,4,0.013,0.001,0.000001,0
296276,4,0.013,0.001,0.000001,0
296326,4,0.013,0.001,0.000001,0
296376,4,0.013,0.001,0.000001,0
296435,2,0.006,0.001,0.000001,0
296485,3,0.01,0.001,0.000001,0
296535,4,0.013,0.001,0.000001,0
296585,4,0.013,0.001,0.000001,0
296635,4,0.013,0.001,0.000001,0
296685,4,0.013,0.001,0.000001,0
296735,4,0.013,0.001,0.000001,0
296785,4,0.013,0.001,0.000001,0
296835,0,0,0,0,0
296885,4,0.013,0.001,0.000001,0
296935,4,0.013,0.001,0.000001,0
296985,4,0.013,0.001,0.000001,0
297035,6,0.019,0.002,0.000002,0
297094,4,0.013,0.001,0.000001,0
297144,6,0.019,0.002,0.000002,0
297194,4,0.013,0.001,0.000001,0
297244,4,0.013,0.001,0.000001,0
297294,6,0.019,0.002,0.000002,0
297344,4,0.013,0.001,0.000001,0
297394,4,0.013,0.001,0.000001,0
297444,6,0.019,0.002,0.000002,0
297494,4,0.013,0.001,0.000001,0
297544,4,0.013,0.001,0.000001,0
297594,4,0.013,0.001,0.000001,0
297644,4,0.013,0.001,0.000001,0
297694,4,0.013,0.001,0.000001,0
297752,4,0.013,0.001,0.000001,0
297802,4,0.013,0.001,0.000001,0
297852,4,0.013,0.001,0.000001,0
297902,4,0.013,0.001,0.000001,0
297952,3,0.01,0.001,0.000001,0
298002,4,0.013,0.001,0.000001,0
298052,4,0.013,0.001,0.000001,0
298102,1,0.003,0,0,0
298152,4,0.013,0.001,0.000001,0
298202,4,0.013,0.001,0.000001,0
298252,4,0.013,0.001,0.000001,0
298302,4,0.013,0.001,0.000001,0
298360,4,0.013,0.001,0.000001,0
298410,6,0.019,0.002,0.000002,0
298460,4,0.013,0.001,0.000001,0
298510,3,0.01,0.001,0.000001,0
298560,1,0.003,0,0,0
298610,4,0.013,0.001,0.000001,0
298660,4,0.013,0.001,0.000001,0
298710,4,0.013,0.001,0.000001,0
298760,4,0.013,0.001,0.000001,0
298810,4,0.013,0.001,0.000001,0
298860,4,0.013,0.001,0.000001,0
298910,4,0.013,0.001,0.000001,0
298960,4,0.013,0.001,0.000001,0
299019,3,0.01,0.001,0.000001,0
299069,4,0.013,0.001,0.000001,0
299119,4,0.013,0.001,0.000001,0
299169,6,0.019,0.002,0.000002,0
299219,4,0.013,0.001,0.000001,0
299269,4,0.013,0.001,0.000001,0
299319,4,0.013,0.001,0.000001,0
299369,4,0.013,0.001,0.000001,0
299419,4,0.013,0.001,0.000001,0
299476,4,0.013,0.001,0.000001,0
299526,3,0.01,0.001,0.000001,0
299576,4,0.013,0.001,0.000001,0
299626,4,0.013,0.001,0.000001,0
299728,3,0.01,0.001,0.000001,0
299778,3,0.01,0.001,0.000001,0
299828,4,0.013,0.001,0.000001,0
299878,4,0.013,0.001,0.000001,0
299928,4,0.013,0.001,0.000001,0
299978,6,0.019,0.002,0.000002,0
300028,1,0.003,0,0,0
300078,4,0.013,0.001,0.000001,0
300128,4,0.013,0.001,0.000001,0
300178,3,0.01,0.001,0.000001,0
300228,4,0.013,0.001,0.000001,0
300278,4,0.013,0.001,0.000001,0
300328,4,0.013,0.001,0.000001,0
300387,5,0.016,0.002,0.000002,0
300437,4,0.013,0.001,0.000001,0
300487,4,0.013,0.001,0.000001,0
300537,3,0.01,0.001,0.000001,0
300587,4,0.013,0.001,0.000001,0
300637,4,0.013,0.001,0.000001,0
300687,4,0.013,0.001,0.000001,0
300737,4,0.013,0.001,0.000001,0
300787,4,0.013,0.001,0.000001,0
300837,4,0.013,0.001,0.000001,0
300887,3,0.01,0.001,0.000001,0
300937,3,0.01,0.001,0.000001,0
300987,2,0.006,0.001,0.000001,0
301045,3,0.01,0.001,0.000001,0
301095,4,0.013,0.001,0.000001,0
301145,4,0.013,0.001,0.000001,0
301195,4,0.013,0.001,0.000001,0
301245,4,0.013,0.001,0.000001,0
301295,4,0.013,0.001,0.000001,0
301345,6,0.019,0.002,0.000002,0
301395,4,0.013,0.001,0.000001,0
301445,4,0.013,0.001,0.000001,0
301495,4,0.013,0.001,0.000001,0
301545,4,0.013,0.001,0.000001,0
301595,6,0.019,0.002,0.000002,0
301653,4,0.013,0.001,0.000001,0
301703,4,0.013,0.001,0.000001,0
301753,4,0.013,0.001,0.000001,0
301803,4,0.013,0.001,0.000001,0
301853,4,0.013,0.001,0.000001,0
301903,4,0.013,0.001,0.000001,0
301953,4,0.013,0.001,0.000001,0
302003,4,0.013,0.001,0.000001,0
302053,4,0.013,0.001,0.000001,0
302103,4,0.013,0.001,0.000001,0
302153,4,0.013,0.001,0.000001,0
302203,3,0.01,0.001,0.000001,0
302253,4,0.013,0.001,0.000001,0
302311,4,0.013,0.001,0.000001,0
302361,3,0.01,0.001,0.000001,0
302411,4,0.013,0.001,0.000001,0
302461,4,0.013,0.001,0.000001,0
302511,4,0.013,0.001,0.000001,0
302561,4,0.013,0.001,0.000001,0
302611,5,0.016,0.002,0.000002,0
302661,4,0.013,0.001,0.000001,0
302711,4,0.013,0.001,0.000001,0
302761,4,0.013,0.001,0.000001,0
302811,1,0.003,0,0,0
302861,4,0.013,0.001,0.000001,0
302911,6,0.019,0.002,0.000002,0
302969,4,0.013,0.001,0.000001,0
303019,4,0.013,0.001,0.000001,0
303069,4,0.013,0.001,0.000001,0
303119,4,0.013,0.001,0.000001,0
303169,2,0.006,0.001,0.000001,0
303219,4,0.013,0.001,0.000001,0
303269,4,0.013,0.001,0.000001,0
303319,4,0.013,0.001,0.000001,0
303369,4,0.013,0.001,0.000001,0
303419,4,0.013,0.001,0.000001,0
303469,4,0.013,0.001,0.000001,0
303519,4,0.013,0.001,0.000001,0
303569,4,0.013,0.001,0.000001,0
303627,4,0.013,0.001,0.000001,0
303677,4,0.013,0.001,0.000001,0
303727,4,0.013,0.001,0.000001,0
303777,6,0.019,0.002,0.000002,0
303827,4,0.013,0.001,0.000001,0
303877,4,0.013,0.001,0.000001,0
303927,4,0.013,0.001,0.000001,0
303977,2,0.006,0.001,0.000001,0
304027,3,0.01,0.001,0.000001,0
304077,4,0.013,0.001,0.000001,0
304127,4,0.013,0.001,0.000001,0
304177,4,0.013,0.001,0.000001,0
304227,4,0.013,0.001,0.000001,0
304285,3,0.01,0.001,0.000001,0
304380,4,0.013,0.001,0.000001,0
304430,4,0.013,0.001,0.000001,0
304480,6,0.019,0.002,0.000002,0
304530,4,0.013,0.001,0.000001,0
304580,4,0.013,0.001,0.000001,0
304630,4,0.013,0.001,0.000001,0
304680,2,0.006,0.001,0.000001,0
304730,3,0.01,0.001,0.000001,0
304780,4,0.013,0.001,0.000001,0
304830,2,0.006,0.001,0.000001,0
304880,4,0.013,0.001,0.000001,0
304938,6,0.019,0.002,0.000002,0
304988,4,0.013,0.001,0.000001,0
305038,4,0.013,0.001,0.000001,0
305088,4,0.013,0.001,0.000001,0
305138,4,0.013,0.001,0.000001,0
305188,4,0.013,0.001,0.000001,0
305238,4,0.013,0.001,0.000001,0
305288,4,0.013,0.001,0.000001,0
305338,4,0.013,0.001,0.000001,0
305388,4,0.013,0.001,0.000001,0
305438,4,0.013,0.001,0.000001,0
305488,4,0.013,0.001,0.000001,0
305538,4,0.013,0.001,0.000001,0
305596,1,0.003,0,0,0
305653,6,0.019,0.002,0.000002,0
305703,4,0.013,0.001,0.000001,0
305753,4,0.013,0.001,0.000001,0
305803,4,0.013,0.001,0.000001,0
305853,4,0.013,0.001,0.000001,0
305903,1,0.003,0,0,0
305953,2,0.006,0.001,0.000001,0
306003,4,0.013,0.001,0.000001,0
306053,4,0.013,0.001,0.000001,0
306103,4,0.013,0.001,0.000001,0
306153,2,0.006,0.001,0.000001,0
306203,4,0.013,0.001,0.000001,0
306261,4,0.013,0.001,0.000001,0
306311,4,0.013,0.001,0.000001,0
306361,4,0.013,0.001,0.000001,0
306411,5,0.016,0.002,0.000002,0
306461,4,0.013,0.001,0.000001,0
306511,4,0.013,0.001,0.000001,0
306561,4,0.013,0.001,0.000001,0
306611,4,0.013,0.001,0.000001,0
306661,4,0.013,0.001,0.000001,0
306711,4,0.013,0.001,0.000001,0
306761,4,0.013,0.001,0.000001,0
306811,4,0.013,0.001,0.000001,0
306861,4,0.013,0.001,0.000001,0
306919,4,0.013,0.001,0.000001,0
306969,4,0.013,0.001,0.000001,0
307019,4,0.013,0.001,0.000001,0
307069,4,0.013,0.001,0.000001,0
307119,4,0.013,0.001,0.000001,0
307169,3,0.01,0.001,0.000001,0
307219,4,0.013,0.001,0.000001,0
307269,4,0.013,0.001,0.000001,0
307319,4,0.013,0.001,0.000001,0
307369,4,0.013,0.001,0.000001,0
307419,4,0.013,0.001,0.000001,0
307469,4,0.013,0.001,0.000001,0
307526,1,0.003,0,0,0
307584,4,0.013,0.001,0.000001,0
307634,4,0.013,0.001,0.000001,0
307684,2,0.006,0.001,0.000001,0
307734,4,0.013,0.001,0.000001,0
307784,4,0.013,0.001,0.000001,0
307834,4,0.013,0.001,0.000001,0
307884,3,0.01,0.001,0.000001,0
307934,5,0.016,0.002,0.000002,0
307984,4,0.013,0.001,0.000001,0
308034,4,0.013,0.001,0.000001,0
308084,4,0.013,0.001,0.000001,0
308134,4,0.013,0.001,0.000001,0
308192,4,0.013,0.001,0.000001,0
308242,6,0.019,0.002,0.000002,0
308292,4,0.013,0.001,0.000001,0
308342,4,0.013,0.001,0.000001,0
308392,4,0.013,0.001,0.000001,0
308442,6,0.019,0.002,0.000002,0
308492,4,0.013,0.001,0.000001,0
308542,4,0.013,0.001,0.000001,0
308592,4,0.013,0.001,0.000001,0
308642,4,0.013,0.001,0.000001,0
308692,4,0.013,0.001,0.000001,0
308742,4,0.013,0.001,0.000001,0
308792,3,0.01,0.001,0.000001,0
308850,4,0.013,0.001,0.000001,0
308900,4,0.013,0.001,0.000001,0
308950,4,0.013,0.001,0.000001,0
309045,4,0.013,0.001,0.000001,0
309095,4,0.013,0.001,0.000001,0
309145,4,0.013,0.001,0.000001,0
309195,4,0.013,0.001,0.000001,0
309245,6,0.019,0.002,0.000002,0
309295,4,0.013,0.001,0.000001,0
309345,5,0.016,0.002,0.000002,0
309395,4,0.013,0.001,0.000001,0
309445,4,0.013,0.001,0.000001,0
309495,4,0.013,0.001,0.000001,0
309553,5,0.016,0.002,0.000002,0
309603,2,0.006,0.001,0.000001,0
309653,4,0.013,0.001,0.000001,0
309703,4,0.013,0.001,0.000001,0
309753,4,0.013,0.001,0.000001,0
309803,4,0.013,0.001,0.000001,0
309853,3,0.01,0.001,0.000001,0
309903,4,0.013,0.001,0.000001,0
309953,4,0.013,0.001,0.000001,0
310003,4,0.013,0.001,0.000001,0
310053,4,0.013,0.001,0.000001,0
310103,4,0.013,0.001,0.000001,0
310153,4,0.013,0.001,0.000001,0
310211,4,0.013,0.001,0.000001,0
310261,4,0.013,0.001,0.000001,0
310311,4,0.013,0.001,0.000001,0
310361,4,0.013,0.001,0.000001,0
310411,6,0.019,0.002,0.000002,0
310461,4,0.013,0.001,0.000001,0
310511,4,0.013,0.001,0.000001,0
310561,4,0.013,0.001,0.000001,0
310611,1,0.003,0,0,0
310661,4,0.013,0.001,0.000001,0
310711,4,0.013,0.001,0.000001,0
310761,4,0.013,0.001,0.000001,0
310811,5,0.016,0.002,0.000002,0
310869,6,0.019,0.002,0.000002,0
310919,4,0.013,0.001,0.000001,0
310969,4,0.013,0.001,0.000001,0
311019,4,0.013,0.001,0.000001,0
311069,5,0.016,0.002,0.000002,0
311119,2,0.006,0.001,0.000001,0
311169,4,0.013,0.001,0.000001,0
311219,4,0.013,0.001,0.000001,0
311269,4,0.013,0.001,0.000001,0
311319,4,0.013,0.001,0.000001,0
311369,4,0.013,0.001,0.000001,0
311419,4,0.013,0.001,0.000001,0
311477,4,0.013,0.001,0.000001,0
311527,4,0.013,0.001,0.000001,0
311577,2,0.006,0.001,0.000001,0
311627,4,0.013,0.001,0.000001,0
311677,2,0.006,0.001,0.000001,0
311727,4,0.013,0.001,0.000001,0
311777,4,0.013,0.001,0.000001,0
311834,3,0.01,0.001,0.000001,0
311884,4,0.013,0.001,0.000001,0
311934,4,0.013,0.001,0.000001,0
311984,6,0.019,0.002,0.000002,0
312034,4,0.013,0.001,0.000001,0
312084,4,0.013,0.001,0.000001,0
312142,4,0.013,0.001,0.000001,0
312192,4,0.013,0.001,0.000001,0
312242,4,0.013,0.001,0.000001,0
312292,4,0.013,0.001,0.000001,0
312342,4,0.013,0.001,0.000001,0
312392,4,0.013,0.001,0.000001,0
312442,4,0.013,0.001,0.000001,0
312492,4,0.013,0.001,0.000001,0
312542,4,0.013,0.001,0.000001,0
312592,3,0.01,0.001,0.000001,0
312642,4,0.013,0.001,0.000001,0
312692,4,0.013,0.001,0.000001,0
312742,4,0.013,0.001,0.000001,0
312800,4,0.013,0.001,0.000001,0
312850,4,0.013,0.001,0.000001,0
312900,4,0.013,0.001,0.000001,0
312950,4,0.013,0.001,0.000001,0
313000,2,0.006,0.001,0.000001,0
313050,4,0.013,0.001,0.000001,0
313100,5,0.016,0.002,0.000002,0
313150,4,0.013,0.001,0.000001,0
313200,4,0.013,0.001,0.000001,0
313250,4,0.013,0.001,0.000001,0
313300,4,0.013,0.001,0.000001,0
313350,2,0.006,0.001,0.000001,0
313400,4,0.013,0.001,0.000001,0
313458,4,0.013,0.001,0.000001,0
313508,4,0.013,0.001,0.000001,0
313558,4,0.013,0.001,0.000001,0
313608,6,0.019,0.002,0.000002,0
313703,4,0.013,0.001,0.000001,0
313753,4,0.013,0.001,0.000001,0
313803,4,0.013,0.001,0.000001,0
313853,4,0.013,0.001,0.000001,0
313903,4,0.013,0.001,0.000001,0
313953,4,0.013,0.001,0.000001,0
314003,4,0.013,0.001,0.000001,0
314053,2,0.006,0.001,0.000001,0
314103,4,0.013,0.001,0.000001,0
314161,4,0.013,0.001,0.000001,0
314211,4,0.013,0.001,0.000001,0
314261,4,0.013,0.001,0.000001,0
314311,4,0.013,0.001,0.000001,0
314361,4,0.013,0.001,0.000001,0
314411,4,0.013,0.001,0.000001,0
314461,4,0.013,0.001,0.000001,0
314511,5,0.016,0.002,0.000002,0
314561,6,0.019,0.002,0.000002,0
314611,4,0.013,0.001,0.000001,0
314661,3,0.01,0.001,0.000001,0
314711,3,0.01,0.001,0.000001,0
314769,3,0.01,0.001,0.000001,0
314819,2,0.006,0.001,0.000001,0
314869,6,0.019,0.002,0.000002,0
314919,4,0.013,0.001,0.000001,0
314969,1,0.003,0,0,0
315019,4,0.013,0.001,0.000001,0
315069,5,0.016,0.002,0.000002,0
315119,4,0.013,0.001,0.000001,0
315169,2,0.006,0.001,0.000001,0
315219,4,0.013,0.001,0.000001,0
315269,1,0.003,0,0,0
315319,4,0.013,0.001,0.000001,0
315369,4,0.013,0.001,0.000001,0
315428,4,0.013,0.001,0.000001,0
315478,4,0.013,0.001,0.000001,0
315528,5,0.016,0.002,0.000002,0
315578,4,0.013,0.001,0.000001,0
315628,4,0.013,0.001,0.000001,0
315678,4,0.013,0.001,0.000001,0
315728,1,0.003,0,0,0
315778,4,0.013,0.001,0.000001,0
315828,4,0.013,0.001,0.000001,0
315878,4,0.013,0.001,0.000001,0
315928,5,0.016,0.002,0.000002,0
315978,4,0.013,0.001,0.000001,0
316028,4,0.013,0.001,0.000001,0
316087,4,0.013,0.001,0.000001,0
316137,6,0.019,0.002,0.000002,0
316187,5,0.016,0.002,0.000002,0
316237,3,0.01,0.001,0.000001,0
316287,2,0.006,0.001,0.000001,0
316337,5,0.016,0.002,0.000002,0
316387,4,0.013,0.001,0.000001,0
316437,3,0.01,0.001,0.000001,0
316487,4,0.013,0.001,0.000001,0
316537,4,0.013,0.001,0.000001,0
316587,4,0.013,0.001,0.000001,0
316637,4,0.013,0.001,0.000001,0
316687,2,0.006,0.001,0.000001,0
316746,2,0.006,0.001,0.000001,0
316796,4,0.013,0.001,0.000001,0
316846,4,0.013,0.001,0.000001,0
316896,2,0.006,0.001,0.000001,0
316946,2,0.006,0.001,0.000001,0
316996,4,0.013,0.001,0.000001,0
317046,4,0.013,0.001,0.000001,0
317096,4,0.013,0.001,0.000001,0
317146,4,0.013,0.001,0.000001,0
317196,4,0.013,0.001,0.000001,0
317246,2,0.006,0.001,0.000001,0
317296,4,0.013,0.001,0.000001,0
317346,4,0.013,0.001,0.000001,0
317405,4,0.013,0.001,0.000001,0
317455,6,0.019,0.002,0.000002,0
317505,6,0.019,0.002,0.000002,0
317555,4,0.013,0.001,0.000001,0
317605,6,0.019,0.002,0.000002,0
317655,6,0.019,0.002,0.000002,0
317705,3,0.01,0.001,0.000001,0
317755,4,0.013,0.001,0.000001,0
317805,2,0.006,0.001,0.000001,0
317855,4,0.013,0.001,0.000001,0
317905,4,0.013,0.001,0.000001,0
317955,4,0.013,0.001,0.000001,0
318021,4,0.013,0.001,0.000001,0
318071,3,0.01,0.001,0.000001,0
318121,2,0.006,0.001,0.000001,0
318171,4,0.013,0.001,0.000001,0
318221,4,0.013,0.001,0.000001,0
318271,4,0.013,0.001,0.000001,0
318365,4,0.013,0.001,0.000001,0
318415,4,0.013,0.001,0.000001,0
318465,4,0.013,0.001,0.000001,0
318515,4,0.013,0.001,0.000001,0
318565,4,0.013,0.001,0.000001,0
318615,4,0.013,0.001,0.000001,0
318665,4,0.013,0.001,0.000001,0
318723,6,0.019,0.002,0.000002,0
318773,4,0.013,0.001,0.000001,0
318823,4,0.013,0.001,0.000001,0
318873,4,0.013,0.001,0.000001,0
318923,4,0.013,0.001,0.000001,0
318973,4,0.013,0.001,0.000001,0
319023,2,0.006,0.001,0.000001,0
319073,4,0.013,0.001,0.000001,0
319123,4,0.013,0.001,0.000001,0
319173,4,0.013,0.001,0.000001,0
319223,4,0.013,0.001,0.000001,0
319273,4,0.013,0.001,0.000001,0
319323,2,0.006,0.001,0.000001,0
319381,2,0.006,0.001,0.000001,0
319431,4,0.013,0.001,0.000001,0
319481,2,0.006,0.001,0.000001,0
319531,2,0.006,0.001,0.000001,0
319581,4,0.013,0.001,0.000001,0
319631,4,0.013,0.001,0.000001,0
319681,4,0.013,0.001,0.000001,0
319731,1,0.003,0,0,0
319781,4,0.013,0.001,0.000001,0
319831,4,0.013,0.001,0.000001,0
319881,4,0.013,0.001,0.000001,0
319931,4,0.013,0.001,0.000001,0
319981,4,0.013,0.001,0.000001,0
320040,4,0.013,0.001,0.000001,0
320090,4,0.013,0.001,0.000001,0
320140,4,0.013,0.001,0.000001,0
320190,4,0.013,0.001,0.000001,0
320240,4,0.013,0.001,0.000001,0
320290,4,0.013,0.001,0.000001,0
320340,4,0.013,0.001,0.000001,0
320390,4,0.013,0.001,0.000001,0
320440,4,0.013,0.001,0.000001,0
320490,4,0.013,0.001,0.000001,0
320540,4,0.013,0.001,0.000001,0
320590,6,0.019,0.002,0.000002,0
320640,2,0.006,0.001,0.000001,0
320698,6,0.019,0.002,0.000002,0
320748,4,0.013,0.001,0.000001,0
320798,4,0.013,0.001,0.000001,0
320848,4,0.013,0.001,0.000001,0
320898,6,0.019,0.002,0.000002,0
320948,4,0.013,0.001,0.000001,0
320998,4,0.013,0.001,0.000001,0
321048,4,0.013,0.001,0.000001,0
321098,1,0.003,0,0,0
321148,4,0.013,0.001,0.000001,0
321198,4,0.013,0.001,0.000001,0
321248,4,0.013,0.001,0.000001,0
321306,6,0.019,0.002,0.000002,0
321356,6,0.019,0.002,0.000002,0
321406,4,0.013,0.001,0.000001,0
321456,4,0.013,0.001,0.000001,0
321506,4,0.013,0.001,0.000001,0
321556,2,0.006,0.001,0.000001,0
321606,4,0.013,0.001,0.000001,0
321656,4,0.013,0.001,0.000001,0
321706,4,0.013,0.001,0.000001,0
321756,6,0.019,0.002,0.000002,0
321806,4,0.013,0.001,0.000001,0
321856,4,0.013,0.001,0.000001,0
321906,4,0.013,0.001,0.000001,0
321964,4,0.013,0.001,0.000001,0
322014,4,0.013,0.001,0.000001,0
322064,4,0.013,0.001,0.000001,0
322114,4,0.013,0.001,0.000001,0
322164,4,0.013,0.001,0.000001,0
322214,4,0.013,0.001,0.000001,0
322264,4,0.013,0.001,0.000001,0
322314,4,0.013,0.001,0.000001,0
322364,4,0.013,0.001,0.000001,0
322414,6,0.019,0.002,0.000002,0
322464,4,0.013,0.001,0.000001,0
322514,4,0.013,0.001,0.000001,0
322564,6,0.019,0.002,0.000002,0
322623,4,0.013,0.001,0.000001,0
322673,3,0.01,0.001,0.000001,0
322723,4,0.013,0.001,0.000001,0
322773,4,0.013,0.001,0.000001,0
322823,4,0.013,0.001,0.000001,0
322873,4,0.013,0.001,0.000001,0
322923,4,0.013,0.001,0.000001,0
323018,4,0.013,0.001,0.000001,0
323068,1,0.003,0,0,0
323118,4,0.013,0.001,0.000001,0
323168,3,0.01,0.001,0.000001,0
323218,6,0.019,0.002,0.000002,0
323268,4,0.013,0.001,0.000001,0
323326,4,0.013,0.001,0.000001,0
323376,4,0.013,0.001,0.000001,0
323426,4,0.013,0.001,0.000001,0
323476,4,0.013,0.001,0.000001,0
323526,4,0.013,0.001,0.000001,0
323576,4,0.013,0.001,0.000001,0
323626,4,0.013,0.001,0.000001,0
323676,4,0.013,0.001,0.000001,0
