Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W,,About 40 seconds per interval (20 seconds to change intervals)
473497,5,0.016,0.002,0.000002,0,,
473547,66,0.213,0.021,0.000021,0,,
473641,60,0.194,0.019,0.000019,0,,
473691,4,0.013,0.001,0.000001,0,,
473741,70,0.226,0.022,0.000022,0,,
473791,76,0.245,0.024,0.000024,0.000001,,
473841,4,0.013,0.001,0.000001,0,,
473891,73,0.235,0.023,0.000023,0.000001,,
473941,74,0.239,0.024,0.000023,0.000001,,
473991,63,0.203,0.02,0.00002,0,,
474041,70,0.226,0.022,0.000022,0,,
474091,77,0.248,0.025,0.000024,0.000001,,
474149,77,0.248,0.025,0.000024,0.000001,,
474199,77,0.248,0.025,0.000024,0.000001,,
474249,78,0.252,0.025,0.000025,0.000001,,
474299,78,0.252,0.025,0.000025,0.000001,,
474349,68,0.219,0.022,0.000022,0,,
474399,20,0.065,0.006,0.000006,0,,
474449,6,0.019,0.002,0.000002,0,,
474499,40,0.129,0.013,0.000013,0,,
474549,64,0.206,0.02,0.00002,0,,
474599,74,0.239,0.024,0.000023,0.000001,,
474649,75,0.242,0.024,0.000024,0.000001,,
474699,12,0.039,0.004,0.000004,0,,
474749,40,0.129,0.013,0.000013,0,,
474807,73,0.235,0.023,0.000023,0.000001,,
474857,19,0.061,0.006,0.000006,0,,
474907,79,0.255,0.025,0.000025,0.000001,,
474957,3,0.01,0.001,0.000001,0,,
475007,76,0.245,0.024,0.000024,0.000001,,
475057,32,0.103,0.01,0.00001,0,,
475107,57,0.184,0.018,0.000018,0,,
475157,78,0.252,0.025,0.000025,0.000001,,
475207,15,0.048,0.005,0.000005,0,,
475257,76,0.245,0.024,0.000024,0.000001,,
475307,7,0.023,0.002,0.000002,0,,
475357,79,0.255,0.025,0.000025,0.000001,,
475415,72,0.232,0.023,0.000023,0.000001,,
475465,54,0.174,0.017,0.000017,0,,
475515,10,0.032,0.003,0.000003,0,,
475565,71,0.229,0.023,0.000022,0.000001,,
475615,75,0.242,0.024,0.000024,0.000001,,
475665,23,0.074,0.007,0.000007,0,,
475715,34,0.11,0.011,0.000011,0,,
475765,78,0.252,0.025,0.000025,0.000001,,
475815,51,0.165,0.016,0.000016,0,,
475865,22,0.071,0.007,0.000007,0,,
475915,76,0.245,0.024,0.000024,0.000001,,
475965,62,0.2,0.02,0.00002,0,,
476015,9,0.029,0.003,0.000003,0,,
476073,26,0.084,0.008,0.000008,0,,
476123,46,0.148,0.015,0.000015,0,,
476173,75,0.242,0.024,0.000024,0.000001,,
476223,76,0.245,0.024,0.000024,0.000001,,
476273,8,0.026,0.003,0.000003,0,,
476323,49,0.158,0.016,0.000015,0,,
476373,79,0.255,0.025,0.000025,0.000001,,
476423,46,0.148,0.015,0.000015,0,,
476473,1,0.003,0,0,0,,
476523,44,0.142,0.014,0.000014,0,,
476573,76,0.245,0.024,0.000024,0.000001,,
476623,4,0.013,0.001,0.000001,0,,
476681,76,0.245,0.024,0.000024,0.000001,,
476731,4,0.013,0.001,0.000001,0,,
476781,77,0.248,0.025,0.000024,0.000001,,
476831,38,0.123,0.012,0.000012,0,,
476881,7,0.023,0.002,0.000002,0,,
476931,27,0.087,0.009,0.000009,0,,
476981,12,0.039,0.004,0.000004,0,,
477031,4,0.013,0.001,0.000001,0,,
477081,28,0.09,0.009,0.000009,0,,
477131,39,0.126,0.012,0.000012,0,,
477181,15,0.048,0.005,0.000005,0,,
477231,6,0.019,0.002,0.000002,0,,
477281,48,0.155,0.015,0.000015,0,,
477338,4,0.013,0.001,0.000001,0,,
477388,77,0.248,0.025,0.000024,0.000001,,
477438,4,0.013,0.001,0.000001,0,,
477488,74,0.239,0.024,0.000023,0.000001,,
477538,18,0.058,0.006,0.000006,0,,
477588,43,0.139,0.014,0.000014,0,,
477638,77,0.248,0.025,0.000024,0.000001,,
477688,77,0.248,0.025,0.000024,0.000001,,
477738,78,0.252,0.025,0.000025,0.000001,,
477788,80,0.258,0.026,0.000025,0.000001,,
477838,59,0.19,0.019,0.000019,0,,
477888,2,0.006,0.001,0.000001,0,,
477938,72,0.232,0.023,0.000023,0.000001,,
477996,11,0.035,0.004,0.000003,0,,
478046,49,0.158,0.016,0.000015,0,,
478096,77,0.248,0.025,0.000024,0.000001,,
478146,7,0.023,0.002,0.000002,0,,
478196,52,0.168,0.017,0.000016,0,,
478291,69,0.223,0.022,0.000022,0,,
478341,46,0.148,0.015,0.000015,0,,
478391,73,0.235,0.023,0.000023,0.000001,,
478441,43,0.139,0.014,0.000014,0,,
478491,23,0.074,0.007,0.000007,0,,
478541,77,0.248,0.025,0.000024,0.000001,,
478591,2,0.006,0.001,0.000001,0,,
478649,50,0.161,0.016,0.000016,0,,
478699,73,0.235,0.023,0.000023,0.000001,,
478749,4,0.013,0.001,0.000001,0,,
478799,80,0.258,0.026,0.000025,0.000001,,
478849,26,0.084,0.008,0.000008,0,,
478899,58,0.187,0.019,0.000018,0,,
478949,77,0.248,0.025,0.000024,0.000001,,
478999,4,0.013,0.001,0.000001,0,,
479049,50,0.161,0.016,0.000016,0,,
479106,24,0.077,0.008,0.000008,0,,
479156,76,0.245,0.024,0.000024,0.000001,,
479206,53,0.171,0.017,0.000017,0,,
479256,29,0.094,0.009,0.000009,0,,
479315,75,0.242,0.024,0.000024,0.000001,,
479365,16,0.052,0.005,0.000005,0,,
479415,72,0.232,0.023,0.000023,0.000001,,
479465,48,0.155,0.015,0.000015,0,,
479515,44,0.142,0.014,0.000014,0,,
479565,69,0.223,0.022,0.000022,0,,
479615,50,0.161,0.016,0.000016,0,,
479665,80,0.258,0.026,0.000025,0.000001,,
479715,25,0.081,0.008,0.000008,0,,
479765,18,0.058,0.006,0.000006,0,,
479815,73,0.235,0.023,0.000023,0.000001,,
479865,73,0.235,0.023,0.000023,0.000001,,
479924,36,0.116,0.011,0.000011,0,,
479974,40,0.129,0.013,0.000013,0,,
480024,76,0.245,0.024,0.000024,0.000001,,
480074,3,0.01,0.001,0.000001,0,,
480124,50,0.161,0.016,0.000016,0,,
480174,78,0.252,0.025,0.000025,0.000001,,
480224,25,0.081,0.008,0.000008,0,,
480274,51,0.165,0.016,0.000016,0,,
480324,78,0.252,0.025,0.000025,0.000001,,
480374,5,0.016,0.002,0.000002,0,,
480424,49,0.158,0.016,0.000015,0,,
480474,49,0.158,0.016,0.000015,0,,
480524,34,0.11,0.011,0.000011,0,,
480582,60,0.194,0.019,0.000019,0,,
480632,65,0.21,0.021,0.000021,0,,
480682,74,0.239,0.024,0.000023,0.000001,,
480732,78,0.252,0.025,0.000025,0.000001,,
480782,78,0.252,0.025,0.000025,0.000001,,
480832,44,0.142,0.014,0.000014,0,,
480882,4,0.013,0.001,0.000001,0,,
480932,45,0.145,0.014,0.000014,0,,
480982,76,0.245,0.024,0.000024,0.000001,,
481032,15,0.048,0.005,0.000005,0,,
481082,58,0.187,0.019,0.000018,0,,
481132,75,0.242,0.024,0.000024,0.000001,,
481191,4,0.013,0.001,0.000001,0,,
481241,77,0.248,0.025,0.000024,0.000001,,
481291,20,0.065,0.006,0.000006,0,,
481341,80,0.258,0.026,0.000025,0.000001,,
481391,26,0.084,0.008,0.000008,0,,
481441,71,0.229,0.023,0.000022,0.000001,,
481491,63,0.203,0.02,0.00002,0,,
481541,27,0.087,0.009,0.000009,0,,
481591,76,0.245,0.024,0.000024,0.000001,,
481641,6,0.019,0.002,0.000002,0,,
481691,81,0.261,0.026,0.000026,0.000001,,
481741,28,0.09,0.009,0.000009,0,,
481791,71,0.229,0.023,0.000022,0.000001,,
481850,23,0.074,0.007,0.000007,0,,
481900,80,0.258,0.026,0.000025,0.000001,,
481950,42,0.135,0.013,0.000013,0,,
482000,61,0.197,0.019,0.000019,0,,
482050,64,0.206,0.02,0.00002,0,,
482100,40,0.129,0.013,0.000013,0,,
482150,75,0.242,0.024,0.000024,0.000001,,
482200,3,0.01,0.001,0.000001,0,,
482250,79,0.255,0.025,0.000025,0.000001,,
482300,43,0.139,0.014,0.000014,0,,
482350,16,0.052,0.005,0.000005,0,,
482400,79,0.255,0.025,0.000025,0.000001,,
482458,59,0.19,0.019,0.000019,0,,
482508,33,0.106,0.011,0.00001,0,,
482558,77,0.248,0.025,0.000024,0.000001,,
482608,36,0.116,0.011,0.000011,0,,
482658,37,0.119,0.012,0.000012,0,,
482708,77,0.248,0.025,0.000024,0.000001,,
482758,16,0.052,0.005,0.000005,0,,
482808,79,0.255,0.025,0.000025,0.000001,,
482858,60,0.194,0.019,0.000019,0,,
482953,16,0.052,0.005,0.000005,0,,
483003,78,0.252,0.025,0.000025,0.000001,,
483053,36,0.116,0.011,0.000011,0,,
483103,42,0.135,0.013,0.000013,0,,
483161,29,0.094,0.009,0.000009,0,,
483211,46,0.148,0.015,0.000015,0,,
483261,74,0.239,0.024,0.000023,0.000001,,
483311,7,0.023,0.002,0.000002,0,,
483361,79,0.255,0.025,0.000025,0.000001,,
483411,5,0.016,0.002,0.000002,0,,
483461,75,0.242,0.024,0.000024,0.000001,,
483511,5,0.016,0.002,0.000002,0,,
483561,80,0.258,0.026,0.000025,0.000001,,
483611,4,0.013,0.001,0.000001,0,,
483661,75,0.242,0.024,0.000024,0.000001,,
483711,11,0.035,0.004,0.000003,0,,
483769,71,0.229,0.023,0.000022,0.000001,,
483819,38,0.123,0.012,0.000012,0,,
483869,78,0.252,0.025,0.000025,0.000001,,
483919,78,0.252,0.025,0.000025,0.000001,,
483969,77,0.248,0.025,0.000024,0.000001,,
484019,76,0.245,0.024,0.000024,0.000001,,
484069,80,0.258,0.026,0.000025,0.000001,,
484119,78,0.252,0.025,0.000025,0.000001,,
484169,79,0.255,0.025,0.000025,0.000001,,
484219,79,0.255,0.025,0.000025,0.000001,,
484269,61,0.197,0.019,0.000019,0,,
484319,47,0.152,0.015,0.000015,0,,
484369,31,0.1,0.01,0.00001,0,,
484428,66,0.213,0.021,0.000021,0,,
484478,31,0.1,0.01,0.00001,0,,
484528,4,0.013,0.001,0.000001,0,,
484578,33,0.106,0.011,0.00001,0,,
484628,72,0.232,0.023,0.000023,0.000001,,
484678,76,0.245,0.024,0.000024,0.000001,,
484728,32,0.103,0.01,0.00001,0,,
484778,33,0.106,0.011,0.00001,0,,
484828,79,0.255,0.025,0.000025,0.000001,,
484878,22,0.071,0.007,0.000007,0,,
484928,39,0.126,0.012,0.000012,0,,
484978,75,0.242,0.024,0.000024,0.000001,,
485036,44,0.142,0.014,0.000014,0,,
485086,72,0.232,0.023,0.000023,0.000001,,
485136,14,0.045,0.004,0.000004,0,,
485186,75,0.242,0.024,0.000024,0.000001,,
485243,38,0.123,0.012,0.000012,0,,
485293,78,0.252,0.025,0.000025,0.000001,,
485343,73,0.235,0.023,0.000023,0.000001,,
485393,33,0.106,0.011,0.00001,0,,
485443,4,0.013,0.001,0.000001,0,,
485493,4,0.013,0.001,0.000001,0,,
485543,37,0.119,0.012,0.000012,0,,
485593,68,0.219,0.022,0.000022,0,,
485643,78,0.252,0.025,0.000025,0.000001,,
485702,75,0.242,0.024,0.000024,0.000001,,
485752,78,0.252,0.025,0.000025,0.000001,,
485802,27,0.087,0.009,0.000009,0,,
485852,36,0.116,0.011,0.000011,0,,
485902,76,0.245,0.024,0.000024,0.000001,,
485952,4,0.013,0.001,0.000001,0,,
486002,76,0.245,0.024,0.000024,0.000001,,
486052,27,0.087,0.009,0.000009,0,,
486102,73,0.235,0.023,0.000023,0.000001,,
486152,20,0.065,0.006,0.000006,0,,
486202,70,0.226,0.022,0.000022,0,,
486252,59,0.19,0.019,0.000019,0,,
486310,76,0.245,0.024,0.000024,0.000001,,
486360,35,0.113,0.011,0.000011,0,,
486410,45,0.145,0.014,0.000014,0,,
486460,71,0.229,0.023,0.000022,0.000001,,
486510,43,0.139,0.014,0.000014,0,,
486560,79,0.255,0.025,0.000025,0.000001,,
486610,69,0.223,0.022,0.000022,0,,
486660,44,0.142,0.014,0.000014,0,,
486710,4,0.013,0.001,0.000001,0,,
486760,44,0.142,0.014,0.000014,0,,
486810,76,0.245,0.024,0.000024,0.000001,,
486860,12,0.039,0.004,0.000004,0,,
486910,47,0.152,0.015,0.000015,0,,
486968,72,0.232,0.023,0.000023,0.000001,,
487018,5,0.016,0.002,0.000002,0,,
487068,76,0.245,0.024,0.000024,0.000001,,
487118,55,0.177,0.018,0.000017,0,,
487168,34,0.11,0.011,0.000011,0,,
487218,75,0.242,0.024,0.000024,0.000001,,
487268,16,0.052,0.005,0.000005,0,,
487318,80,0.258,0.026,0.000025,0.000001,,
487368,4,0.013,0.001,0.000001,0,,
487418,76,0.245,0.024,0.000024,0.000001,,
487468,6,0.019,0.002,0.000002,0,,
487518,75,0.242,0.024,0.000024,0.000001,,
487621,39,0.126,0.012,0.000012,0,,
487671,72,0.232,0.023,0.000023,0.000001,,
487721,52,0.168,0.017,0.000016,0,,
487771,55,0.177,0.018,0.000017,0,,
487821,75,0.242,0.024,0.000024,0.000001,,
487871,5,0.016,0.002,0.000002,0,,
487921,79,0.255,0.025,0.000025,0.000001,,
487971,32,0.103,0.01,0.00001,0,,
488021,75,0.242,0.024,0.000024,0.000001,,
488071,3,0.01,0.001,0.000001,0,,
488121,79,0.255,0.025,0.000025,0.000001,,
488171,5,0.016,0.002,0.000002,0,,
488221,77,0.248,0.025,0.000024,0.000001,,
488279,45,0.145,0.014,0.000014,0,,
488329,26,0.084,0.008,0.000008,0,,
488379,76,0.245,0.024,0.000024,0.000001,,
488429,14,0.045,0.004,0.000004,0,,
488479,74,0.239,0.024,0.000023,0.000001,,
488529,4,0.013,0.001,0.000001,0,,
488579,80,0.258,0.026,0.000025,0.000001,,
488629,9,0.029,0.003,0.000003,0,,
488679,73,0.235,0.023,0.000023,0.000001,,
488729,51,0.165,0.016,0.000016,0,,
488779,50,0.161,0.016,0.000016,0,,
488829,74,0.239,0.024,0.000023,0.000001,,
488879,4,0.013,0.001,0.000001,0,,
488938,78,0.252,0.025,0.000025,0.000001,,
488988,32,0.103,0.01,0.00001,0,,
489038,23,0.074,0.007,0.000007,0,,
489088,80,0.258,0.026,0.000025,0.000001,,
489138,35,0.113,0.011,0.000011,0,,
489188,7,0.023,0.002,0.000002,0,,
489238,80,0.258,0.026,0.000025,0.000001,,
489288,4,0.013,0.001,0.000001,0,,
489338,76,0.245,0.024,0.000024,0.000001,,
489388,63,0.203,0.02,0.00002,0,,
489438,42,0.135,0.013,0.000013,0,,
489488,78,0.252,0.025,0.000025,0.000001,,
489546,71,0.229,0.023,0.000022,0.000001,,
489596,58,0.187,0.019,0.000018,0,,
489646,42,0.135,0.013,0.000013,0,,
489696,58,0.187,0.019,0.000018,0,,
489746,74,0.239,0.024,0.000023,0.000001,,
489796,5,0.016,0.002,0.000002,0,,
489846,76,0.245,0.024,0.000024,0.000001,,
489896,73,0.235,0.023,0.000023,0.000001,,
489946,11,0.035,0.004,0.000003,0,,
489996,18,0.058,0.006,0.000006,0,,
490046,77,0.248,0.025,0.000024,0.000001,,
490096,76,0.245,0.024,0.000024,0.000001,,
490146,47,0.152,0.015,0.000015,0,,
490204,55,0.177,0.018,0.000017,0,,
490254,4,0.013,0.001,0.000001,0,,
490304,17,0.055,0.005,0.000005,0,,
490354,70,0.226,0.022,0.000022,0,,
490404,77,0.248,0.025,0.000024,0.000001,,
490454,79,0.255,0.025,0.000025,0.000001,,
490504,42,0.135,0.013,0.000013,0,,
490554,19,0.061,0.006,0.000006,0,,
490604,72,0.232,0.023,0.000023,0.000001,,
490654,70,0.226,0.022,0.000022,0,,
490704,4,0.013,0.001,0.000001,0,,
490754,26,0.084,0.008,0.000008,0,,
490812,78,0.252,0.025,0.000025,0.000001,,
490862,16,0.052,0.005,0.000005,0,,
490912,48,0.155,0.015,0.000015,0,,
490962,69,0.223,0.022,0.000022,0,,
491012,50,0.161,0.016,0.000016,0,,
491062,72,0.232,0.023,0.000023,0.000001,,
491112,40,0.129,0.013,0.000013,0,,
491162,69,0.223,0.022,0.000022,0,,
491212,46,0.148,0.015,0.000015,0,,
491262,78,0.252,0.025,0.000025,0.000001,,
491312,7,0.023,0.002,0.000002,0,,
491362,76,0.245,0.024,0.000024,0.000001,,
491419,81,0.261,0.026,0.000026,0.000001,,
491477,61,0.197,0.019,0.000019,0,,
491527,46,0.148,0.015,0.000015,0,,
491577,73,0.235,0.023,0.000023,0.000001,,
491627,6,0.019,0.002,0.000002,0,,
491677,76,0.245,0.024,0.000024,0.000001,,
491727,6,0.019,0.002,0.000002,0,,
491777,76,0.245,0.024,0.000024,0.000001,,
491827,28,0.09,0.009,0.000009,0,,
491877,47,0.152,0.015,0.000015,0,,
491927,78,0.252,0.025,0.000025,0.000001,,
491977,54,0.174,0.017,0.000017,0,,
492027,19,0.061,0.006,0.000006,0,,
492085,74,0.239,0.024,0.000023,0.000001,,
492135,12,0.039,0.004,0.000004,0,,
492185,76,0.245,0.024,0.000024,0.000001,,
492280,42,0.135,0.013,0.000013,0,,
492330,60,0.194,0.019,0.000019,0,,
492380,76,0.245,0.024,0.000024,0.000001,,
492430,3,0.01,0.001,0.000001,0,,
492480,76,0.245,0.024,0.000024,0.000001,,
492530,67,0.216,0.021,0.000021,0,,
492580,4,0.013,0.001,0.000001,0,,
492630,74,0.239,0.024,0.000023,0.000001,,
492680,70,0.226,0.022,0.000022,0,,
492730,11,0.035,0.004,0.000003,0,,
492788,72,0.232,0.023,0.000023,0.000001,,
492838,73,0.235,0.023,0.000023,0.000001,,
492888,8,0.026,0.003,0.000003,0,,
492938,52,0.168,0.017,0.000016,0,,
492988,74,0.239,0.024,0.000023,0.000001,,
493038,59,0.19,0.019,0.000019,0,,
493088,3,0.01,0.001,0.000001,0,,
493138,64,0.206,0.02,0.00002,0,,
493188,82,0.265,0.026,0.000026,0.000001,,
493238,43,0.139,0.014,0.000014,0,,
493288,5,0.016,0.002,0.000002,0,,
493338,79,0.255,0.025,0.000025,0.000001,,
493396,80,0.258,0.026,0.000025,0.000001,,
493446,20,0.065,0.006,0.000006,0,,
493496,69,0.223,0.022,0.000022,0,,
493546,72,0.232,0.023,0.000023,0.000001,,
493596,2,0.006,0.001,0.000001,0,,
493646,76,0.245,0.024,0.000024,0.000001,,
493696,8,0.026,0.003,0.000003,0,,
493746,7,0.023,0.002,0.000002,0,,
493796,6,0.019,0.002,0.000002,0,,
493846,23,0.074,0.007,0.000007,0,,
493896,75,0.242,0.024,0.000024,0.000001,,
493946,36,0.116,0.011,0.000011,0,,
493996,5,0.016,0.002,0.000002,0,,
494054,4,0.013,0.001,0.000001,0,,
494104,8,0.026,0.003,0.000003,0,,
494154,55,0.177,0.018,0.000017,0,,
494204,80,0.258,0.026,0.000025,0.000001,,
494254,35,0.113,0.011,0.000011,0,,
494304,44,0.142,0.014,0.000014,0,,
494354,72,0.232,0.023,0.000023,0.000001,,
494404,15,0.048,0.005,0.000005,0,,
494454,47,0.152,0.015,0.000015,0,,
494504,43,0.139,0.014,0.000014,0,,
494554,48,0.155,0.015,0.000015,0,,
494604,64,0.206,0.02,0.00002,0,,
494662,76,0.245,0.024,0.000024,0.000001,,
494712,73,0.235,0.023,0.000023,0.000001,,
494762,25,0.081,0.008,0.000008,0,,
494812,25,0.081,0.008,0.000008,0,,
494862,17,0.055,0.005,0.000005,0,,
494912,4,0.013,0.001,0.000001,0,,
494962,14,0.045,0.004,0.000004,0,,
495012,62,0.2,0.02,0.00002,0,,
495062,80,0.258,0.026,0.000025,0.000001,,
495112,44,0.142,0.014,0.000014,0,,
495162,31,0.1,0.01,0.00001,0,,
495212,76,0.245,0.024,0.000024,0.000001,,
495262,4,0.013,0.001,0.000001,0,,
495320,75,0.242,0.024,0.000024,0.000001,,
495370,74,0.239,0.024,0.000023,0.000001,,
495420,75,0.242,0.024,0.000024,0.000001,,
495470,75,0.242,0.024,0.000024,0.000001,,
495520,73,0.235,0.023,0.000023,0.000001,,
495570,24,0.077,0.008,0.000008,0,,
495620,7,0.023,0.002,0.000002,0,,
495670,66,0.213,0.021,0.000021,0,,
495720,78,0.252,0.025,0.000025,0.000001,,
495770,4,0.013,0.001,0.000001,0,,
495820,70,0.226,0.022,0.000022,0,,
495870,76,0.245,0.024,0.000024,0.000001,,
495920,75,0.242,0.024,0.000024,0.000001,,
495978,77,0.248,0.025,0.000024,0.000001,,
496028,75,0.242,0.024,0.000024,0.000001,,
496078,67,0.216,0.021,0.000021,0,,
496128,69,0.223,0.022,0.000022,0,,
496178,77,0.248,0.025,0.000024,0.000001,,
496228,77,0.248,0.025,0.000024,0.000001,,
496278,69,0.223,0.022,0.000022,0,,
496328,4,0.013,0.001,0.000001,0,,
496378,67,0.216,0.021,0.000021,0,,
496428,71,0.229,0.023,0.000022,0.000001,,
496478,31,0.1,0.01,0.00001,0,,
496528,79,0.255,0.025,0.000025,0.000001,,
496586,62,0.2,0.02,0.00002,0,,
496636,4,0.013,0.001,0.000001,0,,
496686,53,0.171,0.017,0.000017,0,,
496736,79,0.255,0.025,0.000025,0.000001,,
496786,29,0.094,0.009,0.000009,0,,
496836,39,0.126,0.012,0.000012,0,,
496931,67,0.216,0.021,0.000021,0,,
496981,25,0.081,0.008,0.000008,0,,
497031,78,0.252,0.025,0.000025,0.000001,,
497081,8,0.026,0.003,0.000003,0,,
497131,79,0.255,0.025,0.000025,0.000001,,
497181,4,0.013,0.001,0.000001,0,,
497231,75,0.242,0.024,0.000024,0.000001,,
497289,4,0.013,0.001,0.000001,0,,
497339,74,0.239,0.024,0.000023,0.000001,,
497389,34,0.11,0.011,0.000011,0,,
497439,64,0.206,0.02,0.00002,0,,
497489,64,0.206,0.02,0.00002,0,,
497539,45,0.145,0.014,0.000014,0,,
497596,75,0.242,0.024,0.000024,0.000001,,
497646,14,0.045,0.004,0.000004,0,,
497696,76,0.245,0.024,0.000024,0.000001,,
497746,18,0.058,0.006,0.000006,0,,
497796,70,0.226,0.022,0.000022,0,,
497846,70,0.226,0.022,0.000022,0,,
497903,80,0.258,0.026,0.000025,0.000001,,
497953,49,0.158,0.016,0.000015,0,,
498003,7,0.023,0.002,0.000002,0,,
498053,45,0.145,0.014,0.000014,0,,
498103,77,0.248,0.025,0.000024,0.000001,,
498153,77,0.248,0.025,0.000024,0.000001,,
498203,32,0.103,0.01,0.00001,0,,
498253,1,0.003,0,0,0,,
498303,15,0.048,0.005,0.000005,0,,
498353,32,0.103,0.01,0.00001,0,,
498403,59,0.19,0.019,0.000019,0,,
498453,70,0.226,0.022,0.000022,0,,
498503,74,0.239,0.024,0.000023,0.000001,,
498578,38,0.123,0.012,0.000012,0,,
498628,20,0.065,0.006,0.000006,0,,
498678,32,0.103,0.01,0.00001,0,,
498728,40,0.129,0.013,0.000013,0,,
498778,73,0.235,0.023,0.000023,0.000001,,
498828,77,0.248,0.025,0.000024,0.000001,,
498878,81,0.261,0.026,0.000026,0.000001,,
498928,78,0.252,0.025,0.000025,0.000001,,
498978,78,0.252,0.025,0.000025,0.000001,,
499028,54,0.174,0.017,0.000017,0,,
499078,4,0.013,0.001,0.000001,0,,
499128,77,0.248,0.025,0.000024,0.000001,,
499186,4,0.013,0.001,0.000001,0,,
499236,77,0.248,0.025,0.000024,0.000001,,
499286,72,0.232,0.023,0.000023,0.000001,,
499336,5,0.016,0.002,0.000002,0,,
499386,46,0.148,0.015,0.000015,0,,
499436,66,0.213,0.021,0.000021,0,,
499486,79,0.255,0.025,0.000025,0.000001,,
499536,77,0.248,0.025,0.000024,0.000001,,
499586,80,0.258,0.026,0.000025,0.000001,,
499636,76,0.245,0.024,0.000024,0.000001,,
499686,81,0.261,0.026,0.000026,0.000001,,
499736,74,0.239,0.024,0.000023,0.000001,,
499786,3,0.01,0.001,0.000001,0,,
499845,82,0.265,0.026,0.000026,0.000001,,
499895,8,0.026,0.003,0.000003,0,,
499945,76,0.245,0.024,0.000024,0.000001,,
499995,4,0.013,0.001,0.000001,0,,
500045,73,0.235,0.023,0.000023,0.000001,,
500095,80,0.258,0.026,0.000025,0.000001,,
500145,74,0.239,0.024,0.000023,0.000001,,
500195,44,0.142,0.014,0.000014,0,,
500245,6,0.019,0.002,0.000002,0,,
500295,4,0.013,0.001,0.000001,0,,
500345,3,0.01,0.001,0.000001,0,,
500395,3,0.01,0.001,0.000001,0,,
500454,24,0.077,0.008,0.000008,0,,
500504,52,0.168,0.017,0.000016,0,,
500554,74,0.239,0.024,0.000023,0.000001,,
500604,83,0.268,0.027,0.000026,0.000001,,
500654,85,0.274,0.027,0.000027,0.000001,,
500704,60,0.194,0.019,0.000019,0,,
500754,3,0.01,0.001,0.000001,0,,
500804,71,0.229,0.023,0.000022,0.000001,,
500854,78,0.252,0.025,0.000025,0.000001,,
500904,4,0.013,0.001,0.000001,0,,
500954,81,0.261,0.026,0.000026,0.000001,,
501004,74,0.239,0.024,0.000023,0.000001,,
501054,9,0.029,0.003,0.000003,0,,
501113,79,0.255,0.025,0.000025,0.000001,,
501163,18,0.058,0.006,0.000006,0,,
501213,55,0.177,0.018,0.000017,0,,
501263,85,0.274,0.027,0.000027,0.000001,,
501313,21,0.068,0.007,0.000007,0,,
501363,79,0.255,0.025,0.000025,0.000001,,
501413,64,0.206,0.02,0.00002,0,,
501463,32,0.103,0.01,0.00001,0,,
501513,81,0.261,0.026,0.000026,0.000001,,
501608,81,0.261,0.026,0.000026,0.000001,,
501658,77,0.248,0.025,0.000024,0.000001,,
501708,33,0.106,0.011,0.00001,0,,
501767,78,0.252,0.025,0.000025,0.000001,,
501817,66,0.213,0.021,0.000021,0,,
501867,63,0.203,0.02,0.00002,0,,
501917,44,0.142,0.014,0.000014,0,,
501967,58,0.187,0.019,0.000018,0,,
502017,45,0.145,0.014,0.000014,0,,
502067,63,0.203,0.02,0.00002,0,,
502117,66,0.213,0.021,0.000021,0,,
502167,75,0.242,0.024,0.000024,0.000001,,
502217,75,0.242,0.024,0.000024,0.000001,,
502267,78,0.252,0.025,0.000025,0.000001,,
502317,69,0.223,0.022,0.000022,0,,
502367,73,0.235,0.023,0.000023,0.000001,,
502426,80,0.258,0.026,0.000025,0.000001,,
502476,82,0.265,0.026,0.000026,0.000001,,
502526,80,0.258,0.026,0.000025,0.000001,,
502576,16,0.052,0.005,0.000005,0,,
502626,81,0.261,0.026,0.000026,0.000001,,
502676,73,0.235,0.023,0.000023,0.000001,,
502726,3,0.01,0.001,0.000001,0,,
502776,46,0.148,0.015,0.000015,0,,
502826,78,0.252,0.025,0.000025,0.000001,,
502876,82,0.265,0.026,0.000026,0.000001,,
502926,80,0.258,0.026,0.000025,0.000001,,
502976,52,0.168,0.017,0.000016,0,,
503034,82,0.265,0.026,0.000026,0.000001,,
503084,84,0.271,0.027,0.000027,0.000001,,
503134,82,0.265,0.026,0.000026,0.000001,,
503184,20,0.065,0.006,0.000006,0,,
503234,64,0.206,0.02,0.00002,0,,
503284,81,0.261,0.026,0.000026,0.000001,,
503334,86,0.277,0.027,0.000027,0.000001,,
503384,82,0.265,0.026,0.000026,0.000001,,
503434,72,0.232,0.023,0.000023,0.000001,,
503484,16,0.052,0.005,0.000005,0,,
503534,13,0.042,0.004,0.000004,0,,
503584,23,0.074,0.007,0.000007,0,,
503634,57,0.184,0.018,0.000018,0,,
503692,80,0.258,0.026,0.000025,0.000001,,
503742,82,0.265,0.026,0.000026,0.000001,,
503821,76,0.245,0.024,0.000024,0.000001,,
503871,33,0.106,0.011,0.00001,0,,
503921,12,0.039,0.004,0.000004,0,,
503971,82,0.265,0.026,0.000026,0.000001,,
504021,26,0.084,0.008,0.000008,0,,
504071,87,0.281,0.028,0.000028,0.000001,,
504121,27,0.087,0.009,0.000009,0,,
504171,20,0.065,0.006,0.000006,0,,
504221,82,0.265,0.026,0.000026,0.000001,,
